id,name,host_id,host_name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,beds,price,minimum_nights,number_of_reviews,review_scores_rating,reviews_per_month
46626674,Rental unit in Sumida City · ★4.61 · 1 bedroom · 2 beds · 1 bath,375599884,Keiko,Sumida Ku,35.69839,139.81803,Entire rental unit,Entire home/apt,2,2,8097.0,1,18,4.61,0.49
46628120,Rental unit in Sumida City · ★4.51 · 1 bedroom · 2 beds · 1 bath,375599884,Keiko,Koto Ku,35.69838,139.81992,Entire rental unit,Entire home/apt,2,2,8143.0,1,35,4.51,0.96
46628828,Rental unit in Sumida City · ★4.49 · 1 bedroom · 2 beds · 1 bath,375599884,Keiko,Koto Ku,35.69863,139.81985,Entire rental unit,Entire home/apt,2,2,8503.0,1,59,4.49,1.61
46628918,Rental unit in Sumida City · ★4.42 · 1 bedroom · 2 beds · 1 bath,375599884,Keiko,Sumida Ku,35.69862,139.81817,Entire rental unit,Entire home/apt,2,2,9490.0,1,33,4.42,0.91
46629230,Rental unit in Sumida City · ★4.47 · 1 bedroom · 1 bath,375599884,Keiko,Koto Ku,35.69813,139.81979,Entire rental unit,Entire home/apt,2,2,9657.0,1,45,4.47,1.24
46645127,Rental unit in Shinjuku City · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,365204041,Win,Shinjuku Ku,35.70906,139.72575,Entire rental unit,Entire home/apt,2,1,25071.0,1,3,4.67,0.08
46645707,Home in Toshima City · ★4.64 · 3 bedrooms · 11 beds · 4 baths,376901970,Mumu&Sato,Toshima Ku,35.72972,139.69673,Entire home,Entire home/apt,14,11,35000.0,3,66,4.64,1.76
47774420,Rental unit in Sumida City · ★4.53 · 2 bedrooms · 2 baths,385050185,高山,Sumida Ku,35.6888,139.80065,Entire rental unit,Entire home/apt,5,3,32857.0,3,37,4.53,1.2
47818580,Rental unit in Nakano City · ★4.93 · 1 bedroom · 2 beds · 1 bath,350421629,Toshiyuki,Nakano Ku,35.68658447265625,139.67562866210938,Entire rental unit,Entire home/apt,4,2,18000.0,3,27,4.93,0.85
46648245,Rental unit in Toshima City · ★4.49 · 3 bedrooms · 6 beds · 1.5 baths,376901970,Mumu&Sato,Toshima Ku,35.7334,139.70841,Entire rental unit,Entire home/apt,6,6,48286.0,2,77,4.49,2.11
46649877,Rental unit in Toshima City · ★4.43 · 2 bedrooms · 5 beds · 1.5 baths,376901970,Mumu&Sato,Toshima Ku,35.7334,139.70841,Entire rental unit,Entire home/apt,6,5,50000.0,3,40,4.43,1.09
47819092,Hotel in Taito City · ★4.91 · 2 bedrooms · 5 beds · 1 private bath,385425440,THE TOURIST HOTEL & Cafe AKIHABARA,Chiyoda Ku,35.70016,139.7783,Room in hotel,Private room,5,5,68375.375,1,65,4.91,2.0
47849732,Rental unit in Katsushika City · ★4.75 · 1 bedroom · 1 bath,382078501,Kiki1,Katsushika Ku,35.73636,139.84838,Entire rental unit,Entire home/apt,3,3,23043.0,1,4,4.75,0.32
47849880,Rental unit in Katsushika City · ★4.75 · 1 bedroom · 1 bath,382078501,Kiki1,Katsushika Ku,35.73745,139.84828,Entire rental unit,Entire home/apt,3,2,23614.0,1,4,4.75,0.13
47850127,Rental unit in Katsushika City · ★4.69 · 1 bedroom · 4 beds · 1 bath,382078501,Kiki1,Katsushika Ku,35.73816,139.84708,Entire rental unit,Entire home/apt,3,4,23614.0,1,13,4.69,0.54
47850228,Rental unit in Katsushika City · ★4.77 · 1 bedroom · 1 bath,382078501,Kiki1,Katsushika Ku,35.73799,139.8483,Entire rental unit,Entire home/apt,3,2,25714.0,1,13,4.77,0.54
47850276,Rental unit in Katsushika City · ★5.0 · 1 bedroom · 1 bath,382078501,Kiki1,Katsushika Ku,35.73611,139.84705,Entire rental unit,Entire home/apt,3,2,23600.0,1,7,5.0,0.2
47850371,Rental unit in Katsushika City · ★4.80 · 1 bedroom · 1 bath,382078501,Kiki1,Katsushika Ku,35.73594,139.84781,Entire rental unit,Entire home/apt,3,2,26429.0,1,5,4.8,0.34
47850441,Rental unit in Katsushika City · ★4.60 · 1 bedroom · 1 bath,382078501,Kiki1,Katsushika Ku,35.73786,139.84632,Entire rental unit,Entire home/apt,3,3,23043.0,1,5,4.6,0.25
47853715,Rental unit in Taito City · ★4.42 · 1 bedroom · 2 beds · 1.5 baths,21504159,Michi,Taito Ku,35.70867,139.78741,Entire rental unit,Entire home/apt,3,2,14000.0,2,31,4.42,2.5
47861822,Home in Ota City · ★4.86 · 6 bedrooms · 18 beds · 1 bath,333093782,川口,Ota Ku,35.56229019165039,139.70172119140625,Entire home,Entire home/apt,16,18,68375.375,1,123,4.86,3.77
46650603,Rental unit in Sumida City · 1 bedroom · 3 beds · 1 bath,353924251,Rikasou,Sumida Ku,35.7356,139.81848,Entire rental unit,Entire home/apt,6,3,19414.0,3,0,4.75,1.42
46664005,Home in Minato City · ★4.79 · 2 bedrooms · 4 beds · 1 bath,325732862,Nestay,Minato Ku,35.64155,139.73456,Entire home,Entire home/apt,6,4,53933.0,1,37,4.79,1.02
46664366,Rental unit in Toshima City · ★4.94 · 1 bedroom · 2 beds · 1 bath,197405131,春樹,Toshima Ku,35.73104,139.73453,Entire rental unit,Entire home/apt,2,2,19493.0,1,18,4.94,0.49
47890689,Rental unit in Taito City · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,288728830,玲奈,Taito Ku,35.70419,139.77947,Entire rental unit,Entire home/apt,4,1,27143.0,2,6,5.0,2.22
46667541,Rental unit in Toshima City · ★4.91 · 1 bedroom · 2 beds · 1 bath,197405131,春樹,Toshima Ku,35.73044,139.73461,Entire rental unit,Entire home/apt,4,2,22429.0,1,31,4.91,0.84
46696931,Rental unit in Minato City · ★4.67 · 1 bedroom · 1 bed · 1 bath,94302731,Ken'S Place,Minato Ku,35.662938342793524,139.7285201933897,Entire rental unit,Entire home/apt,2,1,18495.0,1,6,4.67,2.69
47892050,Rental unit in Toshima City · ★4.72 · 4 bedrooms · 11 beds · 2 baths,377040889,Hina & Sato,Toshima Ku,35.72995,139.72296,Entire rental unit,Entire home/apt,14,11,68375.375,3,153,4.72,4.51
47892708,Rental unit in Suginami City · ★4.56 · 4 bedrooms · 6 beds · 2 baths,76478703,Nana &Sato,Suginami Ku,35.7036,139.61363,Entire rental unit,Entire home/apt,10,6,68375.375,3,72,4.56,2.18
47895050,Rental unit in Shibuya City · ★4.45 · 1 bedroom · 1 bed · 1 bath,29569793,Livmo Inc.,Shibuya Ku,35.65838,139.69909,Entire rental unit,Entire home/apt,3,1,19714.0,1,11,4.45,0.34
47896309,Rental unit in Shibuya City · ★4.27 · 1 bedroom · 1 bed · 1 bath,230127032,Ruka,Shibuya Ku,35.64634,139.72093,Entire rental unit,Entire home/apt,2,1,17415.0,2,29,4.27,0.84
47913628,Rental unit in Toshima City · ★4.72 · 1 bedroom · 2 beds · 1 bath,242621168,H2O Stay,Toshima Ku,35.7414,139.71208,Entire rental unit,Entire home/apt,3,2,25111.0,1,83,4.72,2.42
47917504,Condo in Toshima City · ★3.90 · 2 bedrooms · 3 beds · 1.5 baths,231273877,美莎,Toshima Ku,35.72986,139.72325,Entire condo,Entire home/apt,6,3,40000.0,7,10,3.9,0.29
47918027,Condo in Toshima City · 1 bedroom · 1 bed · 1 bath,231273877,美莎,Toshima Ku,35.73193,139.72463,Entire condo,Entire home/apt,2,1,30000.0,2,1,4.0,0.05
47918181,Condo in Toshima City · ★4.0 · 1 bedroom · 1 bed · 1 bath,231273877,美莎,Toshima Ku,35.73029,139.7234,Entire condo,Entire home/apt,2,1,30000.0,2,3,4.0,0.16
47934639,Home in Taito City · ★4.79 · 1 bedroom · 1 bath,231273877,美莎,Taito Ku,35.72257,139.78889,Entire home,Entire home/apt,6,4,40000.0,2,43,4.79,3.34
47934760,Home in Taito City · ★4.06 · 1 bedroom · 2 beds · 1 bath,231273877,美莎,Taito Ku,35.72285,139.79065,Entire home,Entire home/apt,3,2,14000.0,2,17,4.06,0.49
47934830,Home in Taito City · ★4.45 · 1 bedroom · 4 beds · 1 bath,231273877,美莎,Taito Ku,35.72216,139.78868,Entire home,Entire home/apt,6,4,32429.0,2,20,4.45,1.51
46716213,Home in Katsushika City · ★4.48 · 3 bedrooms · 5 beds · 2 baths,377575773,Mune,Katsushika Ku,35.749,139.85798,Entire home,Entire home/apt,6,5,48457.0,2,21,4.48,0.58
46733026,Rental unit in Sumida City · ★5.0 · 4 bedrooms · 4 beds · 2 baths,377696793,堀,Sumida Ku,35.70027,139.81878,Entire rental unit,Entire home/apt,10,4,68375.375,4,5,5.0,0.29
46735492,Home in Chofu · ★4.83 · 1 bedroom · 2 beds · Half-bath,34887253,Ryoya,Chofu Shi,35.66584,139.54794,Entire home,Entire home/apt,2,2,11300.0,1,77,4.83,2.27
47942437,Rental unit in Toshima City · ★4.77 · 1 bedroom · 1 bed · 1 bath,385187074,Bo,Kita Ku,35.744850158691406,139.7286834716797,Entire rental unit,Entire home/apt,3,1,9086.0,1,26,4.77,2.12
47950409,Rental unit in Toshima City · ★4.53 · 1 bedroom · 3 beds · 1 bath,385187074,Bo,Kita Ku,35.74485,139.72868,Entire rental unit,Entire home/apt,6,3,11957.0,1,34,4.53,1.92
47956333,Rental unit in Toshima City · ★4.81 · 1 bedroom · 1 bed · 1 bath,385187074,Bo,Kita Ku,35.744850158691406,139.7286834716797,Entire rental unit,Entire home/apt,6,1,12186.0,1,47,4.81,3.18
46737034,Rental unit in Shibuya City · ★4.63 · Studio · 2 beds · 1 bath,218179056,Mary,Shibuya Ku,35.66424,139.69503,Entire rental unit,Entire home/apt,2,2,26371.0,1,38,4.63,1.08
47958318,Rental unit in Sumida City · ★4.76 · 1 bedroom · 2 beds · 1 bath,62035844,Goodsite In Oshiage,Sumida Ku,35.70993,139.81431,Entire rental unit,Entire home/apt,4,2,21429.0,2,75,4.76,2.51
47958972,Rental unit in Sumida City · ★4.75 · Studio · 2 beds · 1 bath,62035844,Goodsite In Oshiage,Sumida Ku,35.70883,139.81246,Entire rental unit,Entire home/apt,4,2,27143.0,2,96,4.75,2.77
47959056,Rental unit in Sumida City · ★4.57 · Studio · 2 beds · 1 bath,62035844,Goodsite In Oshiage,Sumida Ku,35.7105,139.81248,Entire rental unit,Entire home/apt,4,2,23714.0,2,7,4.57,0.2
47959166,Rental unit in Sumida City · ★4.90 · 1 bedroom · 3 beds · 1 bath,62035844,Goodsite In Oshiage,Sumida Ku,35.71045,139.81292,Entire rental unit,Entire home/apt,6,3,30429.0,2,124,4.9,3.57
47959929,Rental unit in Toshima City · ★4.58 · 1 bedroom · 2 beds · 1 bath,385187074,Bo,Kita Ku,35.74485,139.728683,Entire rental unit,Entire home/apt,6,2,9414.0,1,55,4.58,1.62
47960090,Rental unit in Toshima City · ★4.76 · 1 bedroom · 1 bed · 1 bath,385187074,Bo,Kita Ku,35.74485,139.72868,Entire rental unit,Entire home/apt,2,1,8614.0,1,55,4.76,2.62
48206349,Hotel in Sumida City · ★4.80 · 1 bedroom · 2 beds · 1 private bath,32685237,Junichi,Sumida Ku,35.69932,139.79765,Room in hotel,Private room,3,2,12350.0,1,15,4.8,0.71
47982981,Home in Chuo City · 1 bedroom · 2 beds · 1 private bath,43056471,Take,Chuo Ku,35.68156,139.78532,Private room in home,Private room,2,2,8000.0,3,0,4.76,1.01
47987034,Rental unit in Shibuya City · ★4.64 · 1 bedroom · 1 bed · 1 bath,230127032,Ruka,Shibuya Ku,35.64685,139.72132,Entire rental unit,Entire home/apt,2,1,17715.0,2,33,4.64,0.97
47999431,Home in Chuo City · 1 bedroom · 3 beds · 3 baths,43056471,Take,Chuo Ku,35.683,139.78483,Private room in home,Private room,3,3,8000.0,3,0,4.76,1.01
48000435,Home in Chuo City · 1 bedroom · 3 beds · 3 baths,43056471,Take,Chuo Ku,35.68128,139.78544,Private room in home,Private room,3,3,7000.0,3,0,4.76,1.01
48018274,Home in Shinjuku City · ★4.66 · 2 bedrooms · 5 beds · 2 baths,342971176,Yume,Shinjuku Ku,35.68932,139.68748,Entire home,Entire home/apt,10,5,32329.0,1,74,4.66,2.21
48216393,Boutique hotel in Katsushika City · ★4.67 · 1 bedroom · 3 beds · 0 shared baths,389034152,善穂,Katsushika Ku,35.74297386803704,139.85639557958132,Room in boutique hotel,Private room,3,3,23571.0,1,9,4.67,0.33
48034093,Rental unit in Taito City · ★4.80 · 1 bedroom · 1 bed · 1 bath,278346412,Hiroki,Taito Ku,35.71742,139.79872,Entire rental unit,Entire home/apt,2,1,14000.0,1,44,4.8,1.26
48063270,Rental unit in Shinjuku City · ★3.0 · 1 bedroom · 2 beds · 1 bath,206357380,Miki,Shinjuku Ku,35.6985,139.70513,Entire rental unit,Entire home/apt,2,2,20000.0,2,3,3.0,0.13
48063321,Rental unit in Shinjuku City · ★4.64 · 1 bedroom · 1 bed · 1.5 baths,206357380,Miki,Shinjuku Ku,35.69983,139.70347,Entire rental unit,Entire home/apt,2,1,20000.0,2,39,4.64,1.13
48063360,Rental unit in Shinjuku City · ★4.20 · 1 bedroom · 2 beds · 1 bath,206357380,Miki,Shinjuku Ku,35.69999,139.70526,Entire rental unit,Entire home/apt,2,2,20000.0,2,20,4.2,0.93
48063406,Rental unit in Shinjuku City · ★4.31 · 1 bedroom · 2 beds · 1 bath,206357380,Miki,Shinjuku Ku,35.69833,139.70506,Entire rental unit,Entire home/apt,3,2,25000.0,2,64,4.31,1.94
48216809,Serviced apartment in Taito City · ★4.0 · 1 bedroom · 1 bed · 1 bath,348028938,Key Hotel,Taito Ku,35.702244,139.777237,Entire serviced apartment,Entire home/apt,4,1,25029.0,1,5,4.0,0.15
48217126,Hotel in Katsushika City · ★4.60 · 1 bedroom · 2 beds · 1 private bath,389034152,善穂,Katsushika Ku,35.74323725974073,139.85624772541792,Room in hotel,Private room,2,2,17754.0,1,5,4.6,0.16
48232633,Serviced apartment in Sumida City · ★4.86 · 1 bedroom · 2 beds · 1 bath,380517627,Asakusa East,Sumida Ku,35.70541,139.80809,Entire serviced apartment,Entire home/apt,2,2,36471.0,1,7,4.86,0.26
48232877,Serviced apartment in Sumida City · ★5.0 · 1 bedroom · 2 beds · 1 bath,380517627,Asakusa East,Sumida Ku,35.70709,139.80662,Entire serviced apartment,Entire home/apt,2,2,36471.0,1,10,5.0,0.41
48233155,Hotel in Katsushika City · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,389034152,善穂,Katsushika Ku,35.74471076847075,139.8565160507391,Room in hotel,Private room,2,2,23374.0,1,7,5.0,0.95
48233469,Hotel in Katsushika City · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,389034152,善穂,Katsushika Ku,35.743738566947194,139.85532885082597,Room in hotel,Private room,4,3,22474.0,1,7,5.0,0.73
48233936,Hotel in Katsushika City · ★4.80 · 1 bedroom · 2 beds · 1.5 baths,389034152,善穂,Katsushika Ku,35.74259646793492,139.85654883732462,Room in hotel,Private room,2,2,14861.0,1,5,4.8,0.27
48234307,Hotel in Katsushika City · ★4.80 · 1 bedroom · 4 beds · 1 private bath,389034152,善穂,Katsushika Ku,35.743103134549344,139.8560115190626,Room in hotel,Private room,4,4,19659.0,1,10,4.8,0.34
48234792,Hotel in Katsushika City · ★4.90 · 1 bedroom · 2 beds · 1.5 baths,389034152,善穂,Katsushika Ku,35.74377157564632,139.85533600500546,Room in hotel,Private room,6,2,33707.0,1,20,4.9,0.62
48245895,Rental unit in Shinjuku City · ★4.79 · 1 bedroom · 1 bed · 1 bath,49474412,Dong,Shinjuku Ku,35.69465445412938,139.6906141248939,Entire rental unit,Entire home/apt,2,1,31029.0,2,47,4.79,1.8
48245971,Rental unit in Shinjuku City · ★4.86 · 1 bedroom · 2 beds · 1 bath,49474412,Dong,Shinjuku Ku,35.69625,139.68995,Entire rental unit,Entire home/apt,3,2,25857.0,2,14,4.86,1.34
48245973,Rental unit in Nakano City · ★4.60 · 1 bedroom · 1 bed · 1 bath,49474412,Dong,Nakano Ku,35.6994,139.66942,Entire rental unit,Entire home/apt,2,1,22400.0,10,10,4.6,0.63
48258253,Home in Taito City · ★4.85 · 2 bedrooms · 1.5 baths,34415001,Cheng,Taito Ku,35.71779,139.79844,Entire home,Entire home/apt,7,4,68375.375,2,40,4.85,1.19
48270489,Serviced apartment in Sumida City · ★4.94 · Studio · 1 bed · 1 bath,380517627,Asakusa East,Sumida Ku,35.70718,139.80614,Entire serviced apartment,Entire home/apt,2,1,33021.0,1,16,4.94,0.49
48270706,Rental unit in Setagaya City · ★4.49 · Studio · 1 bed · 1 bath,211851828,Paul,Setagaya Ku,35.64914,139.6819,Entire rental unit,Entire home/apt,2,1,22899.0,1,48,4.49,1.51
48270715,Rental unit in Sumida City · ★4.43 · 1 bedroom · 4 beds · 1 bath,351115054,Sia,Sumida Ku,35.69349,139.79404,Entire rental unit,Entire home/apt,5,4,30000.0,2,7,4.43,2.92
48270748,Aparthotel in Sumida City · ★4.84 · Studio · 1 bed · 1 bath,380517627,Asakusa East,Sumida Ku,35.70727,139.80818,Room in aparthotel,Entire home/apt,2,1,33021.0,1,19,4.84,0.56
48270788,Rental unit in Ota City · 1 bedroom · 3 beds · 1 bath,243214612,大輔,Ota Ku,35.59897,139.71343,Entire rental unit,Entire home/apt,3,3,10000.0,3,0,4.775,1.43
48073063,Condo in Sumida City · ★4.60 · 1 bedroom · 1 bed · 1 bath,387598924,Laffitte Ryogoku,Sumida Ku,35.69032,139.80042,Entire condo,Entire home/apt,3,1,21800.0,1,20,4.6,1.2
48082875,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.67439,139.4661,Private room in rental unit,Private room,1,1,5775.0,1,0,4.9399999999999995,0.08
48089304,Condo in Toshima City · ★4.22 · 1 bedroom · 2 beds · 1 bath,214640453,Hanako,Toshima Ku,35.73537,139.70146,Entire condo,Entire home/apt,4,2,23388.0,2,9,4.22,0.28
48089963,Rental unit in Sumida City · ★4.78 · 1 bedroom · 1 bed · 1 bath,214640453,Hanako,Sumida Ku,35.70265,139.81174,Entire rental unit,Entire home/apt,4,1,17648.0,2,18,4.78,0.55
48270802,Serviced apartment in Sumida City · Studio · 1 bed · 1 bath,380517627,Asakusa East,Sumida Ku,35.70514,139.80747,Entire serviced apartment,Entire home/apt,2,1,33021.0,1,2,5.0,0.08
48270889,Serviced apartment in Sumida City · ★4.93 · Studio · 1 bed · 1 bath,380517627,Asakusa East,Sumida Ku,35.7056,139.80803,Entire serviced apartment,Entire home/apt,2,1,33021.0,1,14,4.93,0.42
48270892,Serviced apartment in Sumida City · Studio · 1 bed · 1 bath,380517627,Asakusa East,Sumida Ku,35.70513,139.80629,Entire serviced apartment,Entire home/apt,2,1,33021.0,1,2,4.5,0.07
48270899,Serviced apartment in Sumida City · ★4.86 · Studio · 1 bed · 1 bath,380517627,Asakusa East,Sumida Ku,35.70566,139.80614,Entire serviced apartment,Entire home/apt,2,1,33021.0,1,7,4.86,0.24
48270902,Serviced apartment in Sumida City · Studio · 1 bed · 1 bath,380517627,Asakusa East,Sumida Ku,35.705,139.80684,Entire serviced apartment,Entire home/apt,2,1,33021.0,1,2,5.0,0.08
48270903,Serviced apartment in Sumida City · Studio · 1 bed · 1 bath,380517627,Asakusa East,Sumida Ku,35.70688,139.80623,Entire serviced apartment,Entire home/apt,2,1,33021.0,1,1,5.0,0.04
48270904,Serviced apartment in Sumida City · ★5.0 · Studio · 1 bed · 1 bath,380517627,Asakusa East,Sumida Ku,35.70663,139.80598,Entire serviced apartment,Entire home/apt,2,1,33021.0,1,3,5.0,0.1
48270905,Serviced apartment in Sumida City · Studio · 1 bed · 1 bath,380517627,Asakusa East,Sumida Ku,35.70559,139.8082,Entire serviced apartment,Entire home/apt,2,1,33021.0,1,2,5.0,0.06
48270906,Serviced apartment in Sumida City · ★5.0 · Studio · 1 bed · 1 bath,380517627,Asakusa East,Sumida Ku,35.7055,139.80775,Entire serviced apartment,Entire home/apt,2,1,33021.0,1,24,5.0,0.74
48270908,Serviced apartment in Sumida City · ★4.83 · Studio · 1 bed · 1 bath,380517627,Asakusa East,Sumida Ku,35.70721,139.8077,Entire serviced apartment,Entire home/apt,2,1,33021.0,1,23,4.83,0.7
48286921,Rental unit in Shinagawa City · ★4.72 · 2 bedrooms · 4 beds · 1 bath,231246601,Commu,Shinagawa Ku,35.63448,139.71563,Entire rental unit,Entire home/apt,7,4,58114.0,1,101,4.72,2.95
48096969,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 shared bath,387710622,東京,Fuchu Shi,35.67421,139.46817,Private room in rental unit,Private room,1,1,6637.5,1,0,4.9399999999999995,0.08
48098368,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.67283,139.46814,Private room in rental unit,Private room,1,1,6637.5,1,1,5.0,0.04
48098748,Serviced apartment in Sumida City · ★4.82 · 1 bedroom · 2 beds · 1 bath,380517627,Asakusa East,Sumida Ku,35.70688,139.80799,Entire serviced apartment,Entire home/apt,2,2,36471.0,1,33,4.82,1.19
48098839,Serviced apartment in Sumida City · 1 bedroom · 2 beds · 1 bath,380517627,Asakusa East,Sumida Ku,35.70719,139.80682,Entire serviced apartment,Entire home/apt,2,2,36471.0,1,1,5.0,0.21
48098865,Serviced apartment in Sumida City · ★4.86 · 1 bedroom · 2 beds · 1 bath,380517627,Asakusa East,Sumida Ku,35.70526,139.80758,Entire serviced apartment,Entire home/apt,2,2,36471.0,1,22,4.86,0.68
48290821,Condo in Adachi City · ★4.36 · 2 bedrooms · 3 beds · 1.5 baths,210478015,Teresa,Adachi Ku,35.74634,139.79141,Entire condo,Entire home/apt,4,3,17836.0,2,22,4.36,0.76
48303223,Serviced apartment in Taito City · ★4.50 · 1 bedroom · 2 beds · 1.5 baths,348028938,Key Hotel,Taito Ku,35.702244,139.777237,Entire serviced apartment,Entire home/apt,2,2,22000.0,1,6,4.5,0.18
48303588,Serviced apartment in Taito Ku · ★4.67 · 2 bedrooms · 2 beds · 2 baths,348028938,Key Hotel,Taito Ku,35.702381,139.777374,Entire serviced apartment,Entire home/apt,7,2,36271.0,1,3,4.67,0.09
48304390,Condo in shinagawa-ku · 1 bedroom · 2 beds · 1 bath,70213380,Tomohiro,Shinagawa Ku,35.63262,139.71542,Entire condo,Entire home/apt,4,2,38000.0,1,1,5.0,0.04
48109444,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.6747,139.46764,Private room in rental unit,Private room,1,1,3000.0,1,1,4.0,0.03
48109572,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 shared bath,387710622,東京,Fuchu Shi,35.67409,139.46621,Private room in rental unit,Private room,1,1,6637.5,1,1,5.0,0.03
48109610,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.67261,139.46774,Private room in rental unit,Private room,1,1,6637.5,1,0,4.9399999999999995,0.08
48109643,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.67392,139.46837,Private room in rental unit,Private room,1,1,6637.5,1,0,4.9399999999999995,0.08
48110327,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.67311,139.46824,Private room in rental unit,Private room,1,1,6637.5,1,0,4.9399999999999995,0.08
48110441,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.67285,139.46679,Private room in rental unit,Private room,1,1,6637.5,1,1,5.0,0.06
48110484,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.67286,139.46816,Private room in rental unit,Private room,1,1,6637.5,1,0,4.9399999999999995,0.08
48110732,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.67277,139.46752,Private room in rental unit,Private room,1,1,6637.5,1,0,4.9399999999999995,0.08
48111293,Rental unit in Shinjuku City · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,307068304,Senta,Shinjuku Ku,35.700092534278134,139.69565693134356,Entire rental unit,Entire home/apt,4,2,17500.0,3,35,4.86,1.04
48111813,Rental unit in Sumida City · ★4.87 · 1 bedroom · 2 beds · 1 bath,62035844,Goodsite In Oshiage,Sumida Ku,35.71009,139.81388,Entire rental unit,Entire home/apt,4,2,30429.0,2,108,4.87,3.33
48111844,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.67442,139.46651,Private room in rental unit,Private room,1,1,6637.5,1,1,5.0,0.08
48111878,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.67448,139.4664,Private room in rental unit,Private room,1,1,6637.5,1,0,4.9399999999999995,0.08
48112037,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.67322,139.4684,Private room in rental unit,Private room,1,1,6637.5,1,0,4.9399999999999995,0.08
48112089,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.67466,139.46835,Private room in rental unit,Private room,1,1,6637.5,1,0,4.9399999999999995,0.08
48112123,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.67424,139.46835,Private room in rental unit,Private room,1,1,6637.5,1,1,4.0,0.06
48112164,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.67301,139.4662,Private room in rental unit,Private room,1,1,6637.5,1,0,4.9399999999999995,0.08
48112199,Rental unit in Fuchu · 1 bedroom · 1 bed · 1 private bath,387710622,東京,Fuchu Shi,35.67483,139.46647,Private room in rental unit,Private room,1,1,6637.5,1,0,4.9399999999999995,0.08
48305393,Rental unit in Shinjuku City · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,229308728,Henna,Shinjuku Ku,35.70379,139.69557,Private room in rental unit,Private room,2,1,10000.0,1,8,4.25,0.62
48112708,Rental unit in Fuchu · 1 bedroom · 2 beds · 1 private bath,387710622,東京,Fuchu Shi,35.6739,139.46621,Private room in rental unit,Private room,2,2,6637.5,1,0,4.9399999999999995,0.08
48112840,Rental unit in Fuchu · 1 bedroom · 2 beds · 1 private bath,387710622,東京,Fuchu Shi,35.67432,139.46826,Private room in rental unit,Private room,2,2,6637.5,1,2,5.0,0.06
48112966,Rental unit in Fuchu · 1 bedroom · 2 beds · 1 private bath,387710622,東京,Fuchu Shi,35.67285,139.46848,Private room in rental unit,Private room,2,2,6637.5,1,2,5.0,0.08
48113056,Rental unit in Fuchu · 1 bedroom · 2 beds · 1 private bath,387710622,東京,Fuchu Shi,35.67265,139.46824,Private room in rental unit,Private room,2,2,6637.5,1,1,5.0,0.05
48113092,Rental unit in Fuchu · 1 bedroom · 2 beds · 1 private bath,387710622,東京,Fuchu Shi,35.67484,139.46827,Private room in rental unit,Private room,2,2,6637.5,1,2,5.0,0.08
48113273,Rental unit in Fuchu · 1 bedroom · 2 beds · 1 private bath,387710622,東京,Fuchu Shi,35.6748,139.46639,Private room in rental unit,Private room,2,2,6637.5,1,0,4.9399999999999995,0.08
48113307,Rental unit in Fuchu · 1 bedroom · 2 beds · 1 shared bath,387710622,東京,Fuchu Shi,35.67481,139.4684,Private room in rental unit,Private room,2,2,6637.5,1,1,4.0,0.07
48113341,Rental unit in Fuchu · 1 bedroom · 2 beds · 1 private bath,387710622,東京,Fuchu Shi,35.67309,139.46825,Private room in rental unit,Private room,2,2,6637.5,1,2,4.5,0.07
48124004,Villa in Kita City · ★4.76 · 3 bedrooms · 3 beds · 2 baths,387713778,Fang,Kita Ku,35.74443,139.75021,Entire villa,Entire home/apt,9,3,68375.375,3,37,4.76,1.07
